time,dangjin_floating,dangjin_warehouse,dangjin,ulsan
2019-07-23 15:01,540,454,630,269
2019-07-23 16:01,418,291,453,235
2019-07-23 17:01,380,258,377,179
2019-07-23 18:01,87,47,79,104
2019-07-23 19:01,35,14,31,30
2019-07-23 20:01,6,0,0,1
2019-07-23 21:01,0,0,0,0
2019-07-23 22:01,0,0,0,0
2019-07-23 23:01,0,0,0,0
2019-07-24 0:01,0,0,0,0
2019-07-24 1:01,0,0,0,0
2019-07-24 2:01,0,0,0,0
2019-07-24 3:01,0,0,0,0
2019-07-24 4:01,0,0,0,0
2019-07-24 5:01,0,0,0,0
2019-07-24 6:01,0,0,0,0
2019-07-24 7:01,0,0,0,7
2019-07-24 8:01,11,9,4,20
2019-07-24 9:01,36,25,42,65
2019-07-24 10:01,33,26,33,175
2019-07-24 11:01,63,60,87,222
2019-07-24 12:01,165,139,189,209
2019-07-24 13:01,200,198,287,335
2019-07-24 14:01,252,154,206,282
2019-07-24 15:01,106,75,109,221
2019-07-24 16:01,102,74,117,87
2019-07-24 17:01,113,108,142,48
2019-07-24 18:01,91,49,71,47
2019-07-24 19:01,43,33,50,12
2019-07-24 20:01,14,5,4,0
2019-07-24 21:01,0,0,0,0
2019-07-24 22:01,0,0,0,0
2019-07-24 23:01,0,0,0,0
2019-07-25 0:01,0,0,0,0
2019-07-25 1:01,0,0,0,0
2019-07-25 2:01,0,0,0,0
2019-07-25 3:01,0,0,0,0
2019-07-25 4:01,0,0,0,0
2019-07-25 5:01,0,0,0,0
2019-07-25 6:01,0,0,0,0
2019-07-25 7:01,5,2,0,25
2019-07-25 8:01,14,21,26,55
2019-07-25 9:01,35,26,34,29
2019-07-25 10:01,73,58,71,63
2019-07-25 11:01,59,64,75,110
2019-07-25 12:01,49,38,47,189
2019-07-25 13:01,52,41,43,205
2019-07-25 14:01,124,114,143,143
2019-07-25 15:01,101,75,94,149
2019-07-25 16:01,39,59,92,119
2019-07-25 17:01,259,170,232,56
2019-07-25 18:01,16,3,2,27
2019-07-25 19:01,2,1,0,12
2019-07-25 20:01,0,0,0,0
2019-07-25 21:01,0,0,0,0
2019-07-25 22:01,0,0,0,0
2019-07-25 23:01,0,0,0,0
2019-07-26 0:01,0,0,0,0
2019-07-26 1:01,0,0,0,0
2019-07-26 2:01,0,0,0,0
2019-07-26 3:01,0,0,0,0
2019-07-26 4:01,0,0,0,0
2019-07-26 5:01,0,0,0,0
2019-07-26 6:01,0,0,0,0
2019-07-26 7:01,0,0,0,14
2019-07-26 8:01,0,0,0,72
2019-07-26 9:01,0,0,0,135
2019-07-26 10:01,0,0,0,203
2019-07-26 11:01,15,27,47,143
2019-07-26 12:01,175,133,188,126
2019-07-26 13:01,54,23,29,176
2019-07-26 14:01,19,16,13,208
2019-07-26 15:01,86,97,126,195
2019-07-26 16:01,367,270,394,107
2019-07-26 17:01,124,73,108,37
2019-07-26 18:01,45,30,37,25
2019-07-26 19:01,12,6,2,31
2019-07-26 20:01,2,0,0,0
2019-07-26 21:01,0,0,0,0
2019-07-26 22:01,0,0,0,0
2019-07-26 23:01,0,0,0,0
2019-07-27 0:01,0,0,0,0
2019-07-27 1:01,0,0,0,0
2019-07-27 2:01,0,0,0,0
2019-07-27 3:01,0,0,0,0
2019-07-27 4:01,0,0,0,0
2019-07-27 5:01,0,0,0,0
2019-07-27 6:01,0,0,0,0
2019-07-27 7:01,11,8,7,13
2019-07-27 8:01,42,40,61,55
2019-07-27 9:01,186,168,231,171
2019-07-27 10:01,140,85,126,131
2019-07-27 11:01,217,174,292,115
2019-07-27 12:01,455,318,541,117
2019-07-27 13:01,289,228,322,119
2019-07-27 14:01,378,237,390,176
2019-07-27 15:01,425,305,535,129
2019-07-27 16:01,369,207,368,123
2019-07-27 17:01,157,89,118,68
2019-07-27 18:01,144,127,188,36
2019-07-27 19:01,81,41,65,11
2019-07-27 20:01,5,0,0,0
2019-07-27 21:01,0,0,0,0
2019-07-27 22:01,0,0,0,0
2019-07-27 23:01,0,0,0,0
2019-07-28 0:01,0,0,0,0
2019-07-28 1:01,0,0,0,0
2019-07-28 2:01,0,0,0,0
2019-07-28 3:01,0,0,0,0
2019-07-28 4:01,0,0,0,0
2019-07-28 5:01,0,0,0,0
2019-07-28 6:01,0,0,0,0
2019-07-28 7:01,0,0,0,1
2019-07-28 8:01,5,6,4,54
2019-07-28 9:01,44,29,42,154
2019-07-28 10:01,22,16,15,171
2019-07-28 11:01,54,45,78,190
2019-07-28 12:01,103,85,130,150
2019-07-28 13:01,188,150,213,123
2019-07-28 14:01,241,166,227,127
2019-07-28 15:01,26,29,31,134
2019-07-28 16:01,71,47,58,157
2019-07-28 17:01,32,31,40,66
2019-07-28 18:01,66,43,70,22
2019-07-28 19:01,45,28,38,3
2019-07-28 20:01,3,1,0,0
2019-07-28 21:01,0,0,0,0
2019-07-28 22:01,0,0,0,0
2019-07-28 23:01,0,0,0,0
2019-07-29 0:01,0,0,0,0
2019-07-29 1:01,0,0,0,0
2019-07-29 2:01,0,0,0,0
2019-07-29 3:01,0,0,0,0
2019-07-29 4:01,0,0,0,0
2019-07-29 5:01,0,0,0,0
2019-07-29 6:01,0,0,0,0
2019-07-29 7:01,2,2,0,17
2019-07-29 8:01,56,62,71,50
2019-07-29 9:01,127,121,152,80
2019-07-29 10:01,169,145,188,165
2019-07-29 11:01,115,96,137,199
2019-07-29 12:01,152,118,191,132
2019-07-29 13:01,244,188,287,181
2019-07-29 14:01,296,224,368,192
2019-07-29 15:01,318,226,339,243
2019-07-29 16:01,263,254,305,244
2019-07-29 17:01,290,218,304,173
2019-07-29 18:01,85,64,102,103
2019-07-29 19:01,60,32,51,23
2019-07-29 20:01,1,0,0,0
2019-07-29 21:01,0,0,0,0
2019-07-29 22:01,0,0,0,0
2019-07-29 23:01,0,0,0,0
2019-07-30 0:01,0,0,0,0
2019-07-30 1:01,0,0,0,0
2019-07-30 2:01,0,0,0,0
2019-07-30 3:01,0,0,0,0
2019-07-30 4:01,0,0,0,0
2019-07-30 5:01,0,0,0,0
2019-07-30 6:01,0,0,0,0
2019-07-30 7:01,0,1,0,13
2019-07-30 8:01,28,29,40,65
2019-07-30 9:01,132,121,161,81
2019-07-30 10:01,186,152,248,181
2019-07-30 11:01,291,223,367,205
2019-07-30 12:01,416,342,488,208
2019-07-30 13:01,447,354,495,276
2019-07-30 14:01,416,294,469,317
2019-07-30 15:01,312,214,322,268
2019-07-30 16:01,98,53,66,190
2019-07-30 17:01,174,144,255,165
2019-07-30 18:01,133,72,127,100
2019-07-30 19:01,52,17,26,19
2019-07-30 20:01,1,0,0,0
2019-07-30 21:01,0,0,0,0
2019-07-30 22:01,0,0,0,0
2019-07-30 23:01,0,0,0,0
2019-07-31 0:01,0,0,0,0
2019-07-31 1:01,0,0,0,0
2019-07-31 2:01,0,0,0,0
2019-07-31 3:01,0,0,0,0
2019-07-31 4:01,0,0,0,0
2019-07-31 5:01,0,0,0,0
2019-07-31 6:01,0,0,0,0
2019-07-31 7:01,11,7,2,11
2019-07-31 8:01,7,3,0,64
2019-07-31 9:01,1,0,0,151
2019-07-31 10:01,6,6,3,223
2019-07-31 11:01,75,70,105,173
2019-07-31 12:01,149,121,173,252
2019-07-31 13:01,106,79,110,288
2019-07-31 14:01,60,57,99,319
2019-07-31 15:01,179,114,179,258
2019-07-31 16:01,174,135,223,257
2019-07-31 17:01,172,109,169,186
2019-07-31 18:01,75,44,70,91
2019-07-31 19:01,21,5,2,18
2019-07-31 20:01,1,0,0,0
2019-07-31 21:01,0,0,0,0
2019-07-31 22:01,0,0,0,0
2019-07-31 23:01,0,0,0,0
2019-08-01 0:01,0,0,0,0
2019-08-01 1:01,0,0,0,0
2019-08-01 2:01,0,0,0,0
2019-08-01 3:01,0,0,0,0
2019-08-01 4:01,0,0,0,0
2019-08-01 5:01,0,0,0,0
2019-08-01 6:01,0,0,0,0
2019-08-01 7:01,3,6,3,10
2019-08-01 8:01,67,66,85,63
2019-08-01 9:01,132,115,157,149
2019-08-01 10:01,171,163,252,225
2019-08-01 11:01,312,222,271,277
2019-08-01 12:01,222,211,342,314
2019-08-01 13:01,541,413,634,331
2019-08-01 14:01,611,471,701,331
2019-08-01 15:01,557,424,630,281
2019-08-01 16:01,509,371,559,235
2019-08-01 17:01,399,295,410,188
2019-08-01 18:01,180,136,183,92
2019-08-01 19:01,83,46,79,18
2019-08-01 20:01,6,0,0,0
2019-08-01 21:01,0,0,0,0
2019-08-01 22:01,0,0,0,0
2019-08-01 23:01,0,0,0,0
2019-08-02 0:01,0,0,0,0
2019-08-02 1:01,0,0,0,0
2019-08-02 2:01,0,0,0,0
2019-08-02 3:01,0,0,0,0
2019-08-02 4:01,0,0,0,0
2019-08-02 5:01,0,0,0,0
2019-08-02 6:01,0,0,0,0
2019-08-02 7:01,10,19,8,11
2019-08-02 8:01,74,95,90,62
2019-08-02 9:01,175,168,219,148
2019-08-02 10:01,325,293,409,230
2019-08-02 11:01,459,385,552,281
2019-08-02 12:01,542,448,631,308
2019-08-02 13:01,582,474,627,291
2019-08-02 14:01,571,486,689,314
2019-08-02 15:01,592,465,659,292
2019-08-02 16:01,533,401,581,249
2019-08-02 17:01,414,299,447,180
2019-08-02 18:01,259,180,287,89
2019-08-02 19:01,42,50,98,18
2019-08-02 20:01,2,0,0,0
2019-08-02 21:01,0,0,0,0
2019-08-02 22:01,0,0,0,0
2019-08-02 23:01,0,0,0,0
2019-08-03 0:01,0,0,0,0
2019-08-03 1:01,0,0,0,0
2019-08-03 2:01,0,0,0,0
2019-08-03 3:01,0,0,0,0
2019-08-03 4:01,0,0,0,0
2019-08-03 5:01,0,0,0,0
2019-08-03 6:01,0,0,0,0
2019-08-03 7:01,1,9,0,15
2019-08-03 8:01,16,49,51,72
2019-08-03 9:01,63,147,199,143
2019-08-03 10:01,132,268,381,221
2019-08-03 11:01,187,353,504,254
2019-08-03 12:01,231,429,624,308
2019-08-03 13:01,255,464,670,323
2019-08-03 14:01,262,475,670,313
2019-08-03 15:01,250,441,633,292
2019-08-03 16:01,227,382,563,245
2019-08-03 17:01,144,218,366,172
2019-08-03 18:01,114,175,269,88
2019-08-03 19:01,39,50,91,21
2019-08-03 20:01,2,1,0,0
2019-08-03 21:01,0,0,0,0
2019-08-03 22:01,0,0,0,0
2019-08-03 23:01,0,0,0,0
2019-08-04 0:01,0,0,0,0
2019-08-04 1:01,0,0,0,0
2019-08-04 2:01,0,0,0,0
2019-08-04 3:01,0,0,0,0
2019-08-04 4:01,0,0,0,0
2019-08-04 5:01,0,0,0,0
2019-08-04 6:01,0,0,0,0
2019-08-04 7:01,2,12,10,13
2019-08-04 8:01,22,54,71,63
2019-08-04 9:01,70,151,208,141
2019-08-04 10:01,108,218,323,214
2019-08-04 11:01,188,341,486,270
2019-08-04 12:01,218,413,592,306
2019-08-04 13:01,248,422,600,319
2019-08-04 14:01,161,301,460,314
2019-08-04 15:01,201,350,508,289
2019-08-04 16:01,189,329,456,244
2019-08-04 17:01,84,108,166,174
2019-08-04 18:01,49,87,141,87
2019-08-04 19:01,31,45,73,19
2019-08-04 20:01,2,0,0,0
2019-08-04 21:01,0,0,0,0
2019-08-04 22:01,0,0,0,0
2019-08-04 23:01,0,0,0,0
2019-08-05 0:01,0,0,0,0
2019-08-05 1:01,0,0,0,0
2019-08-05 2:01,0,0,0,0
2019-08-05 3:01,0,0,0,0
2019-08-05 4:01,0,0,0,0
2019-08-05 5:01,0,0,0,0
2019-08-05 6:01,0,0,0,0
2019-08-05 7:01,2,10,6,13
2019-08-05 8:01,23,62,78,64
2019-08-05 9:01,51,129,179,143
2019-08-05 10:01,119,228,326,218
2019-08-05 11:01,188,351,509,273
2019-08-05 12:01,227,411,595,314
2019-08-05 13:01,244,447,639,333
2019-08-05 14:01,244,454,651,323
2019-08-05 15:01,241,439,630,292
2019-08-05 16:01,216,375,547,230
2019-08-05 17:01,135,178,283,160
2019-08-05 18:01,11,20,39,54
2019-08-05 19:01,14,29,52,10
2019-08-05 20:01,3,1,0,0
2019-08-05 21:01,0,0,0,0
2019-08-05 22:01,0,0,0,0
2019-08-05 23:01,0,0,0,0
2019-08-06 0:01,0,0,0,0
2019-08-06 1:01,0,0,0,0
2019-08-06 2:01,0,0,0,0
2019-08-06 3:01,0,0,0,0
2019-08-06 4:01,0,0,0,0
2019-08-06 5:01,0,0,0,0
2019-08-06 6:01,0,0,0,0
2019-08-06 7:01,1,8,2,1
2019-08-06 8:01,17,52,61,37
2019-08-06 9:01,62,144,202,96
2019-08-06 10:01,135,270,386,138
2019-08-06 11:01,192,362,524,177
2019-08-06 12:01,205,370,551,175
2019-08-06 13:01,246,425,617,74
2019-08-06 14:01,231,412,610,59
2019-08-06 15:01,188,323,469,23
2019-08-06 16:01,194,340,480,4
2019-08-06 17:01,144,226,341,0
2019-08-06 18:01,99,162,251,0
2019-08-06 19:01,47,63,101,0
2019-08-06 20:01,2,0,0,0
2019-08-06 21:01,0,0,0,0
2019-08-06 22:01,0,0,0,0
2019-08-06 23:01,0,0,0,0
2019-08-07 0:01,0,0,0,0
2019-08-07 1:01,0,0,0,0
2019-08-07 2:01,0,0,0,0
2019-08-07 3:01,0,0,0,0
2019-08-07 4:01,0,0,0,0
2019-08-07 5:01,0,0,0,0
2019-08-07 6:01,0,0,0,0
2019-08-07 7:01,0,2,0,3
2019-08-07 8:01,14,40,61,26
2019-08-07 9:01,68,140,195,144
2019-08-07 10:01,87,170,240,219
2019-08-07 11:01,159,316,446,289
2019-08-07 12:01,229,443,621,317
2019-08-07 13:01,266,441,602,341
2019-08-07 14:01,158,298,419,335
2019-08-07 15:01,253,415,625,308
2019-08-07 16:01,150,294,451,253
2019-08-07 17:01,187,302,464,163
2019-08-07 18:01,100,135,226,90
2019-08-07 19:01,16,14,19,15
2019-08-07 20:01,0,0,0,0
2019-08-07 21:01,0,0,0,0
2019-08-07 22:01,0,0,0,0
2019-08-07 23:01,0,0,0,0
2019-08-08 0:01,0,0,0,0
2019-08-08 1:01,0,0,0,0
2019-08-08 2:01,0,0,0,0
2019-08-08 3:01,0,0,0,0
2019-08-08 4:01,0,0,0,0
2019-08-08 5:01,0,0,0,0
2019-08-08 6:01,0,0,0,0
2019-08-08 7:01,1,6,1,10
2019-08-08 8:01,22,55,76,66
2019-08-08 9:01,69,155,225,153
2019-08-08 10:01,120,209,268,200
2019-08-08 11:01,124,227,330,223
2019-08-08 12:01,142,258,388,297
2019-08-08 13:01,219,410,615,324
2019-08-08 14:01,256,453,657,320
2019-08-08 15:01,223,340,472,258
2019-08-08 16:01,107,185,275,154
2019-08-08 17:01,80,152,241,110
2019-08-08 18:01,67,92,136,71
2019-08-08 19:01,15,24,44,9
2019-08-08 20:01,2,1,0,0
2019-08-08 21:01,0,0,0,0
2019-08-08 22:01,0,0,0,0
2019-08-08 23:01,0,0,0,0
2019-08-09 0:01,0,0,0,0
2019-08-09 1:01,0,0,0,0
2019-08-09 2:01,0,0,0,0
2019-08-09 3:01,0,0,0,0
2019-08-09 4:01,0,0,0,0
2019-08-09 5:01,0,0,0,0
2019-08-09 6:01,0,0,0,0
2019-08-09 7:01,2,10,1,12
2019-08-09 8:01,22,63,78,64
2019-08-09 9:01,66,150,200,136
2019-08-09 10:01,138,282,398,205
2019-08-09 11:01,0,372,539,242
2019-08-09 12:01,0,429,620,302
2019-08-09 13:01,0,344,628,273
2019-08-09 14:01,0,388,667,276
2019-08-09 15:01,0,440,636,255
2019-08-09 16:01,0,385,576,225
2019-08-09 17:01,235,305,468,135
2019-08-09 18:01,288,189,304,57
2019-08-09 19:01,117,59,111,16
2019-08-09 20:01,10,1,2,0
2019-08-09 21:01,0,0,0,0
2019-08-09 22:01,0,0,0,0
2019-08-09 23:01,0,0,0,0
2019-08-10 0:01,0,0,0,0
2019-08-10 1:01,0,0,0,0
2019-08-10 2:01,0,0,0,0
2019-08-10 3:01,0,0,0,0
2019-08-10 4:01,0,0,0,0
2019-08-10 5:01,0,0,0,0
2019-08-10 6:01,0,0,0,0
2019-08-10 7:01,11,10,2,12
2019-08-10 8:01,52,54,62,52
2019-08-10 9:01,157,147,205,148
2019-08-10 10:01,264,233,339,209
2019-08-10 11:01,437,360,527,254
2019-08-10 12:01,519,407,599,300
2019-08-10 13:01,545,419,624,301
2019-08-10 14:01,524,361,527,335
2019-08-10 15:01,372,281,447,302
2019-08-10 16:01,455,340,533,263
2019-08-10 17:01,423,299,458,179
2019-08-10 18:01,258,166,272,91
2019-08-10 19:01,79,32,58,16
2019-08-10 20:01,0,0,0,0
2019-08-10 21:01,0,0,0,0
2019-08-10 22:01,0,0,0,0
2019-08-10 23:01,0,0,0,0
2019-08-11 0:01,0,0,0,0
2019-08-11 1:01,0,0,0,0
2019-08-11 2:01,0,0,0,0
2019-08-11 3:01,0,0,0,0
2019-08-11 4:01,0,0,0,0
2019-08-11 5:01,0,0,0,0
2019-08-11 6:01,0,0,0,0
2019-08-11 7:01,5,4,0,12
2019-08-11 8:01,81,82,98,71
2019-08-11 9:01,112,88,130,137
2019-08-11 10:01,228,217,317,234
2019-08-11 11:01,466,395,564,290
2019-08-11 12:01,554,443,657,291
2019-08-11 13:01,606,479,715,339
2019-08-11 14:01,642,467,689,325
2019-08-11 15:01,302,214,320,294
2019-08-11 16:01,184,130,188,248
2019-08-11 17:01,68,41,67,182
2019-08-11 18:01,53,33,57,92
2019-08-11 19:01,9,1,0,13
2019-08-11 20:01,0,0,0,0
2019-08-11 21:01,0,0,0,0
2019-08-11 22:01,0,0,0,0
2019-08-11 23:01,0,0,0,0
2019-08-12 0:01,0,0,0,0
2019-08-12 1:01,0,0,0,0
2019-08-12 2:01,0,0,0,0
2019-08-12 3:01,0,0,0,0
2019-08-12 4:01,0,0,0,0
2019-08-12 5:01,0,0,0,0
2019-08-12 6:01,0,0,0,0
2019-08-12 7:01,0,0,0,19
2019-08-12 8:01,1,0,0,39
2019-08-12 9:01,19,15,15,149
2019-08-12 10:01,39,27,43,213
2019-08-12 11:01,95,64,120,278
2019-08-12 12:01,88,79,110,316
2019-08-12 13:01,100,76,92,338
2019-08-12 14:01,77,64,83,318
2019-08-12 15:01,182,196,300,304
2019-08-12 16:01,411,261,401,257
2019-08-12 17:01,277,264,375,180
2019-08-12 18:01,217,142,217,81
2019-08-12 19:01,65,33,38,11
2019-08-12 20:01,2,0,0,0
2019-08-12 21:01,0,0,0,0
2019-08-12 22:01,0,0,0,0
2019-08-12 23:01,0,0,0,0
2019-08-13 0:01,0,0,0,0
2019-08-13 1:01,0,0,0,0
2019-08-13 2:01,0,0,0,0
2019-08-13 3:01,0,0,0,0
2019-08-13 4:01,0,0,0,0
2019-08-13 5:01,0,0,0,0
2019-08-13 6:01,0,0,0,0
2019-08-13 7:01,5,2,0,14
2019-08-13 8:01,4,5,4,59
2019-08-13 9:01,105,112,172,144
2019-08-13 10:01,242,180,284,222
2019-08-13 11:01,392,318,506,280
2019-08-13 12:01,550,426,606,314
2019-08-13 13:01,402,300,428,331
2019-08-13 14:01,511,405,658,324
2019-08-13 15:01,457,378,498,301
2019-08-13 16:01,344,286,418,256
2019-08-13 17:01,396,287,434,182
2019-08-13 18:01,244,160,254,89
2019-08-13 19:01,81,38,72,10
2019-08-13 20:01,5,0,0,0
2019-08-13 21:01,0,0,0,0
2019-08-13 22:01,0,0,0,0
2019-08-13 23:01,0,0,0,0
2019-08-14 0:01,0,0,0,0
2019-08-14 1:01,0,0,0,0
2019-08-14 2:01,0,0,0,0
2019-08-14 3:01,0,0,0,0
2019-08-14 4:01,0,0,0,0
2019-08-14 5:01,0,0,0,0
2019-08-14 6:01,0,0,0,0
2019-08-14 7:01,5,7,0,1
2019-08-14 8:01,38,48,40,39
2019-08-14 9:01,154,151,201,74
2019-08-14 10:01,310,278,396,141
2019-08-14 11:01,441,371,539,222
2019-08-14 12:01,534,429,633,254
2019-08-14 13:01,587,457,666,208
2019-08-14 14:01,540,412,596,173
2019-08-14 15:01,534,427,629,204
2019-08-14 16:01,510,384,555,252
2019-08-14 17:01,387,276,424,101
2019-08-14 18:01,248,162,259,50
2019-08-14 19:01,93,44,84,4
2019-08-14 20:01,1,0,0,0
2019-08-14 21:01,0,0,0,0
2019-08-14 22:01,0,0,0,0
2019-08-14 23:01,0,0,0,0
2019-08-15 0:01,0,0,0,0
2019-08-15 1:01,0,0,0,0
2019-08-15 2:01,0,0,0,0
2019-08-15 3:01,0,0,0,0
2019-08-15 4:01,0,0,0,0
2019-08-15 5:01,0,0,0,0
2019-08-15 6:01,0,0,0,0
2019-08-15 7:01,4,5,2,3
2019-08-15 8:01,32,26,39,39
2019-08-15 9:01,48,38,62,40
2019-08-15 10:01,111,84,127,60
2019-08-15 11:01,91,73,102,86
2019-08-15 12:01,94,73,101,99
2019-08-15 13:01,136,124,188,52
2019-08-15 14:01,171,141,194,42
2019-08-15 15:01,165,115,171,51
2019-08-15 16:01,96,84,120,57
2019-08-15 17:01,133,114,152,45
2019-08-15 18:01,71,50,62,23
2019-08-15 19:01,28,15,23,1
2019-08-15 20:01,1,0,0,0
2019-08-15 21:01,0,0,0,0
2019-08-15 22:01,0,0,0,0
2019-08-15 23:01,0,0,0,0
2019-08-16 0:01,0,0,0,0
2019-08-16 1:01,0,0,0,0
2019-08-16 2:01,0,0,0,0
2019-08-16 3:01,0,0,0,0
2019-08-16 4:01,0,0,0,0
2019-08-16 5:01,0,0,0,0
2019-08-16 6:01,0,0,0,0
2019-08-16 7:01,5,5,3,7
2019-08-16 8:01,17,13,17,55
2019-08-16 9:01,138,128,181,155
2019-08-16 10:01,194,198,290,150
2019-08-16 11:01,386,329,442,243
2019-08-16 12:01,495,385,583,195
2019-08-16 13:01,603,489,717,252
2019-08-16 14:01,626,489,711,339
2019-08-16 15:01,565,441,662,309
2019-08-16 16:01,530,402,598,261
2019-08-16 17:01,420,307,466,177
2019-08-16 18:01,269,174,284,79
2019-08-16 19:01,84,30,77,14
2019-08-16 20:01,2,0,0,0
2019-08-16 21:01,0,0,0,0
2019-08-16 22:01,0,0,0,0
2019-08-16 23:01,0,0,0,0
2019-08-17 0:01,0,0,0,0
2019-08-17 1:01,0,0,0,0
2019-08-17 2:01,0,0,0,0
2019-08-17 3:01,0,0,0,0
2019-08-17 4:01,0,0,0,0
2019-08-17 5:01,0,0,0,0
2019-08-17 6:01,0,0,0,0
2019-08-17 7:01,7,9,6,8
2019-08-17 8:01,61,59,80,57
2019-08-17 9:01,125,119,177,145
2019-08-17 10:01,217,158,221,223
2019-08-17 11:01,177,164,243,279
2019-08-17 12:01,282,200,274,318
2019-08-17 13:01,91,67,95,336
2019-08-17 14:01,106,82,123,333
2019-08-17 15:01,348,306,504,305
2019-08-17 16:01,514,387,579,255
2019-08-17 17:01,415,298,447,179
2019-08-17 18:01,261,167,281,87
2019-08-17 19:01,95,37,86,11
2019-08-17 20:01,2,0,0,0
2019-08-17 21:01,0,0,0,0
2019-08-17 22:01,0,0,0,0
2019-08-17 23:01,0,0,0,0
2019-08-18 0:01,0,0,0,0
2019-08-18 1:01,0,0,0,0
2019-08-18 2:01,0,0,0,0
2019-08-18 3:01,0,0,0,0
2019-08-18 4:01,0,0,0,0
2019-08-18 5:01,0,0,0,0
2019-08-18 6:01,0,0,0,0
2019-08-18 7:01,3,6,4,8
2019-08-18 8:01,47,52,50,52
2019-08-18 9:01,172,166,220,130
2019-08-18 10:01,312,280,392,202
2019-08-18 11:01,422,322,526,214
2019-08-18 12:01,542,433,626,224
2019-08-18 13:01,622,496,720,267
2019-08-18 14:01,623,481,706,288
2019-08-18 15:01,606,464,686,259
2019-08-18 16:01,550,416,615,121
2019-08-18 17:01,438,321,479,109
2019-08-18 18:01,274,175,290,35
2019-08-18 19:01,84,29,80,9
2019-08-18 20:01,2,0,0,0
2019-08-18 21:01,0,0,0,0
2019-08-18 22:01,0,0,0,0
2019-08-18 23:01,0,0,0,0
2019-08-19 0:01,0,0,0,0
2019-08-19 1:01,0,0,0,0
2019-08-19 2:01,0,0,0,0
2019-08-19 3:01,0,0,0,0
2019-08-19 4:01,0,0,0,0
2019-08-19 5:01,0,0,0,0
2019-08-19 6:01,0,0,0,0
2019-08-19 7:01,13,14,16,5
2019-08-19 8:01,61,55,81,56
2019-08-19 9:01,141,119,172,109
2019-08-19 10:01,245,209,306,161
2019-08-19 11:01,396,330,478,224
2019-08-19 12:01,544,435,621,279
2019-08-19 13:01,548,448,640,250
2019-08-19 14:01,618,497,711,245
2019-08-19 15:01,606,468,676,230
2019-08-19 16:01,525,391,574,150
2019-08-19 17:01,405,289,436,77
2019-08-19 18:01,249,159,257,40
2019-08-19 19:01,87,39,76,8
2019-08-19 20:01,3,0,0,0
2019-08-19 21:01,0,0,0,0
2019-08-19 22:01,0,0,0,0
2019-08-19 23:01,0,0,0,0
2019-08-20 0:01,0,0,0,0
2019-08-20 1:01,0,0,0,0
2019-08-20 2:01,0,0,0,0
2019-08-20 3:01,0,0,0,0
2019-08-20 4:01,0,0,0,0
2019-08-20 5:01,0,0,0,0
2019-08-20 6:01,0,0,0,0
2019-08-20 7:01,3,5,4,3
2019-08-20 8:01,47,48,63,25
2019-08-20 9:01,159,148,213,108
2019-08-20 10:01,313,269,392,126
2019-08-20 11:01,451,373,543,177
2019-08-20 12:01,547,430,633,190
2019-08-20 13:01,594,457,672,141
2019-08-20 14:01,567,435,646,97
2019-08-20 15:01,555,387,569,73
2019-08-20 16:01,328,248,368,72
2019-08-20 17:01,268,203,310,36
2019-08-20 18:01,200,125,204,20
2019-08-20 19:01,59,25,43,0
2019-08-20 20:01,2,0,0,0
2019-08-20 21:01,0,0,0,0
2019-08-20 22:01,0,0,0,0
2019-08-20 23:01,0,0,0,0
2019-08-21 0:01,0,0,0,0
2019-08-21 1:01,0,0,0,0
2019-08-21 2:01,0,0,0,0
2019-08-21 3:01,0,0,0,0
2019-08-21 4:01,0,0,0,0
2019-08-21 5:01,0,0,0,0
2019-08-21 6:01,0,0,0,0
2019-08-21 7:01,6,6,0,5
2019-08-21 8:01,45,49,65,19
2019-08-21 9:01,157,145,207,29
2019-08-21 10:01,276,233,334,36
2019-08-21 11:01,354,278,432,112
2019-08-21 12:01,406,298,449,42
2019-08-21 13:01,469,365,550,33
2019-08-21 14:01,389,270,392,47
2019-08-21 15:01,445,346,494,55
2019-08-21 16:01,473,331,496,47
2019-08-21 17:01,213,152,220,36
2019-08-21 18:01,106,65,99,12
2019-08-21 19:01,19,5,5,1
2019-08-21 20:01,1,0,0,0
2019-08-21 21:01,0,0,0,0
2019-08-21 22:01,0,0,0,0
2019-08-21 23:01,0,0,0,0
2019-08-22 0:01,0,0,0,0
2019-08-22 1:01,0,0,0,0
2019-08-22 2:01,0,0,0,0
2019-08-22 3:01,0,0,0,0
2019-08-22 4:01,0,0,0,0
2019-08-22 5:01,0,0,0,0
2019-08-22 6:01,0,0,0,0
2019-08-22 7:01,6,9,9,0
2019-08-22 8:01,29,16,14,0
2019-08-22 9:01,45,43,64,8
2019-08-22 10:01,90,79,113,9
2019-08-22 11:01,180,152,248,40
2019-08-22 12:01,357,272,418,41
2019-08-22 13:01,457,366,587,24
2019-08-22 14:01,620,498,732,8
2019-08-22 15:01,595,441,658,39
2019-08-22 16:01,519,381,593,33
2019-08-22 17:01,420,293,450,100
2019-08-22 18:01,208,126,204,63
2019-08-22 19:01,51,18,45,8
2019-08-22 20:01,0,0,0,0
2019-08-22 21:01,0,0,0,0
2019-08-22 22:01,0,0,0,0
2019-08-22 23:01,0,0,0,0
2019-08-23 0:01,0,0,0,0
2019-08-23 1:01,0,0,0,0
2019-08-23 2:01,0,0,0,0
2019-08-23 3:01,0,0,0,0
2019-08-23 4:01,0,0,0,0
2019-08-23 5:01,0,0,0,0
