time,dangjin_floating,dangjin_warehouse,dangjin,ulsan_not_used,ulsan
2018-06-20 8:00,75,100,110,90,90
2018-06-20 9:00,210,152,224,178,178
2018-06-20 10:00,228,187,294,234,234
2018-06-20 11:00,514,313,520,263,263
2018-06-20 12:00,638,444,672,319,319
2018-06-20 13:00,690,472,720,310,310
2018-06-20 14:00,699,453,718,268,268
2018-06-20 15:00,675,436,691,224,224
2018-06-20 16:00,610,385,622,148,148
2018-06-20 17:00,489,304,491,90,90
2018-06-20 18:00,319,186,307,54,54
2018-06-20 19:00,132,61,115,19,19
2018-06-20 20:00,14,3,4,2,2
2018-06-20 21:00,0,0,0,0,0
2018-06-20 22:00,0,0,0,0,0
2018-06-20 23:00,0,0,0,0,0
2018-06-21 0:00,0,0,0,0,0
2018-06-21 1:00,0,0,0,0,0
2018-06-21 2:00,0,0,0,0,0
2018-06-21 3:00,0,0,0,0,0
2018-06-21 4:00,0,0,0,0,0
2018-06-21 5:00,0,0,0,0,0
2018-06-21 6:00,0,0,0,2,2
2018-06-21 7:00,8,6,0,31,31
2018-06-21 8:00,46,36,56,65,65
2018-06-21 9:00,98,84,110,153,153
2018-06-21 10:00,153,116,189,256,256
2018-06-21 11:00,417,319,487,301,301
2018-06-21 12:00,640,445,679,315,315
2018-06-21 13:00,704,480,731,283,283
2018-06-21 14:00,720,472,743,279,279
2018-06-21 15:00,697,442,702,241,241
2018-06-21 16:00,622,388,624,197,197
2018-06-21 17:00,492,299,489,147,147
2018-06-21 18:00,324,184,311,75,75
2018-06-21 19:00,134,58,115,18,18
2018-06-21 20:00,10,2,0,1,1
2018-06-21 21:00,0,0,0,0,0
2018-06-21 22:00,0,0,0,0,0
2018-06-21 23:00,0,0,0,0,0
2018-06-22 0:00,0,0,0,0,0
2018-06-22 1:00,0,0,0,0,0
2018-06-22 2:00,0,0,0,0,0
2018-06-22 3:00,0,0,0,0,0
2018-06-22 4:00,0,0,0,0,0
2018-06-22 5:00,0,0,0,0,0
2018-06-22 6:00,2,1,0,2,2
2018-06-22 7:00,30,20,21,28,28
2018-06-22 8:00,99,75,103,73,73
2018-06-22 9:00,218,176,234,148,148
2018-06-22 10:00,396,292,440,172,172
2018-06-22 11:00,526,359,548,225,225
2018-06-22 12:00,612,415,640,288,288
2018-06-22 13:00,651,437,678,302,302
2018-06-22 14:00,681,434,695,290,290
2018-06-22 15:00,639,400,650,222,222
2018-06-22 16:00,542,328,526,240,240
2018-06-22 17:00,440,272,449,120,120
2018-06-22 18:00,311,175,289,57,57
2018-06-22 19:00,116,53,97,14,14
2018-06-22 20:00,9,3,1,0,0
2018-06-22 21:00,0,0,0,0,0
2018-06-22 22:00,0,0,0,0,0
2018-06-22 23:00,0,0,0,0,0
2018-06-23 0:00,0,0,0,0,0
2018-06-23 1:00,0,0,0,0,0
2018-06-23 2:00,0,0,0,0,0
2018-06-23 3:00,0,0,0,0,0
2018-06-23 4:00,0,0,0,0,0
2018-06-23 5:00,0,0,0,0,0
2018-06-23 6:00,0,0,0,0,0
2018-06-23 7:00,10,6,1,1,1
2018-06-23 8:00,60,47,75,13,13
2018-06-23 9:00,204,159,230,27,27
2018-06-23 10:00,307,211,316,30,30
2018-06-23 11:00,462,334,497,60,60
2018-06-23 12:00,556,356,545,102,102
2018-06-23 13:00,502,338,547,109,109
2018-06-23 14:00,469,323,510,244,244
2018-06-23 15:00,627,401,642,277,277
2018-06-23 16:00,540,337,537,198,198
2018-06-23 17:00,423,261,424,127,127
2018-06-23 18:00,202,107,177,80,80
2018-06-23 19:00,81,35,58,22,22
2018-06-23 20:00,3,1,0,2,2
2018-06-23 21:00,0,0,0,0,0
2018-06-23 22:00,0,0,0,0,0
2018-06-23 23:00,0,0,0,0,0
2018-06-24 0:00,0,0,0,0,0
2018-06-24 1:00,0,0,0,0,0
2018-06-24 2:00,0,0,0,0,0
2018-06-24 3:00,0,0,0,0,0
2018-06-24 4:00,0,0,0,0,0
2018-06-24 5:00,0,0,0,0,0
2018-06-24 6:00,0,0,0,1,1
2018-06-24 7:00,19,23,20,38,38
2018-06-24 8:00,89,74,98,63,63
2018-06-24 9:00,207,165,227,149,149
2018-06-24 10:00,364,262,402,205,205
2018-06-24 11:00,502,347,529,280,280
2018-06-24 12:00,602,406,624,310,310
2018-06-24 13:00,652,438,673,317,317
2018-06-24 14:00,665,439,687,309,309
2018-06-24 15:00,638,408,648,248,248
2018-06-24 16:00,560,351,564,198,198
2018-06-24 17:00,436,268,433,140,140
2018-06-24 18:00,275,155,259,67,67
2018-06-24 19:00,107,51,93,20,20
2018-06-24 20:00,14,4,2,1,1
2018-06-24 21:00,0,0,0,0,0
2018-06-24 22:00,0,0,0,0,0
2018-06-24 23:00,0,0,0,0,0
2018-06-25 0:00,0,0,0,0,0
2018-06-25 1:00,0,0,0,0,0
2018-06-25 2:00,0,0,0,0,0
2018-06-25 3:00,0,0,0,0,0
2018-06-25 4:00,0,0,0,0,0
2018-06-25 5:00,0,0,0,0,0
2018-06-25 6:00,1,0,0,1,1
2018-06-25 7:00,32,25,32,19,19
2018-06-25 8:00,101,77,115,57,57
2018-06-25 9:00,188,142,212,147,147
2018-06-25 10:00,247,154,232,237,237
2018-06-25 11:00,256,177,268,255,255
2018-06-25 12:00,426,309,483,296,296
2018-06-25 13:00,553,360,544,310,310
2018-06-25 14:00,474,306,475,259,259
2018-06-25 15:00,395,273,436,198,198
2018-06-25 16:00,550,352,548,110,110
2018-06-25 17:00,434,248,390,128,128
2018-06-25 18:00,202,127,213,65,65
2018-06-25 19:00,104,49,82,26,26
2018-06-25 20:00,12,3,2,1,1
2018-06-25 21:00,0,0,0,0,0
2018-06-25 22:00,0,0,0,0,0
2018-06-25 23:00,0,0,0,0,0
2018-06-26 0:00,0,0,0,0,0
2018-06-26 1:00,0,0,0,0,0
2018-06-26 2:00,0,0,0,0,0
2018-06-26 3:00,0,0,0,0,0
2018-06-26 4:00,0,0,0,0,0
2018-06-26 5:00,0,0,0,0,0
2018-06-26 6:00,0,0,0,0,0
2018-06-26 7:00,1,0,0,6,6
2018-06-26 8:00,0,0,0,32,32
2018-06-26 9:00,5,2,0,24,24
2018-06-26 10:00,2,0,0,29,29
2018-06-26 11:00,5,2,0,50,50
2018-06-26 12:00,10,4,1,34,34
2018-06-26 13:00,8,7,9,143,143
2018-06-26 14:00,93,61,95,158,158
2018-06-26 15:00,65,37,69,169,169
2018-06-26 16:00,45,23,35,85,85
2018-06-26 17:00,33,16,24,63,63
2018-06-26 18:00,19,8,7,33,33
2018-06-26 19:00,15,5,5,6,6
2018-06-26 20:00,0,0,0,0,0
2018-06-26 21:00,0,0,0,0,0
2018-06-26 22:00,0,0,0,0,0
2018-06-26 23:00,0,0,0,0,0
2018-06-27 0:00,0,0,0,0,0
2018-06-27 1:00,0,0,0,0,0
2018-06-27 2:00,0,0,0,0,0
2018-06-27 3:00,0,0,0,0,0
2018-06-27 4:00,0,0,0,0,0
2018-06-27 5:00,0,0,0,0,0
2018-06-27 6:00,0,0,0,0,0
2018-06-27 7:00,8,3,0,0,0
2018-06-27 8:00,44,29,52,2,2
2018-06-27 9:00,96,73,117,15,15
2018-06-27 10:00,251,187,259,36,36
2018-06-27 11:00,350,278,396,35,35
2018-06-27 12:00,549,355,606,43,43
2018-06-27 13:00,621,364,598,72,72
2018-06-27 14:00,600,409,653,130,130
2018-06-27 15:00,643,405,644,150,150
2018-06-27 16:00,572,355,564,208,208
2018-06-27 17:00,372,218,352,148,148
2018-06-27 18:00,230,136,229,105,105
2018-06-27 19:00,149,76,130,14,14
2018-06-27 20:00,23,6,6,0,0
2018-06-27 21:00,0,0,0,0,0
2018-06-27 22:00,0,0,0,0,0
2018-06-27 23:00,0,0,0,0,0
2018-06-28 0:00,0,0,0,0,0
2018-06-28 1:00,0,0,0,0,0
2018-06-28 2:00,0,0,0,0,0
2018-06-28 3:00,0,0,0,0,0
2018-06-28 4:00,0,0,0,0,0
2018-06-28 5:00,0,0,0,0,0
2018-06-28 6:00,0,0,0,0,0
2018-06-28 7:00,20,13,15,0,0
2018-06-28 8:00,38,25,39,0,0
2018-06-28 9:00,71,53,78,0,0
2018-06-28 10:00,67,46,81,1,1
2018-06-28 11:00,81,42,63,17,17
2018-06-28 12:00,93,59,91,46,46
2018-06-28 13:00,65,52,69,59,59
2018-06-28 14:00,70,43,61,35,35
2018-06-28 15:00,63,35,47,33,33
2018-06-28 16:00,44,16,39,72,72
2018-06-28 17:00,28,6,10,55,55
2018-06-28 18:00,28,8,14,38,38
2018-06-28 19:00,6,1,0,6,6
2018-06-28 20:00,1,0,0,0,0
2018-06-28 21:00,0,0,0,0,0
2018-06-28 22:00,0,0,0,0,0
2018-06-28 23:00,0,0,0,0,0
2018-06-29 0:00,0,0,0,0,0
2018-06-29 1:00,0,0,0,0,0
2018-06-29 2:00,0,0,0,0,0
2018-06-29 3:00,0,0,0,0,0
2018-06-29 4:00,0,0,0,0,0
2018-06-29 5:00,0,0,0,0,0
2018-06-29 6:00,0,0,0,0,0
2018-06-29 7:00,24,13,16,2,2
2018-06-29 8:00,61,42,71,29,29
2018-06-29 9:00,108,59,98,105,105
2018-06-29 10:00,156,96,203,166,166
2018-06-29 11:00,280,172,279,100,100
2018-06-29 12:00,442,292,524,134,134
2018-06-29 13:00,615,350,627,224,224
2018-06-29 14:00,605,332,603,267,267
2018-06-29 15:00,661,384,680,279,279
2018-06-29 16:00,600,345,604,237,237
2018-06-29 17:00,431,267,470,157,157
2018-06-29 18:00,282,165,299,80,80
2018-06-29 19:00,126,58,116,8,8
2018-06-29 20:00,6,0,0,0,0
2018-06-29 21:00,0,0,0,0,0
2018-06-29 22:00,0,0,0,0,0
2018-06-29 23:00,0,0,0,0,0
2018-06-30 0:00,0,0,0,0,0
2018-06-30 1:00,0,0,0,0,0
2018-06-30 2:00,0,0,0,0,0
2018-06-30 3:00,0,0,0,0,0
2018-06-30 4:00,0,0,0,0,0
2018-06-30 5:00,0,0,0,0,0
2018-06-30 6:00,0,0,0,0,0
2018-06-30 7:00,9,8,7,4,4
2018-06-30 8:00,80,61,112,24,24
2018-06-30 9:00,153,94,157,46,46
2018-06-30 10:00,208,167,282,38,38
2018-06-30 11:00,274,179,309,25,25
2018-06-30 12:00,471,308,531,32,32
2018-06-30 13:00,382,247,440,25,25
2018-06-30 14:00,302,173,284,18,18
2018-06-30 15:00,238,151,262,2,2
2018-06-30 16:00,150,99,190,0,0
2018-06-30 17:00,253,155,278,1,1
2018-06-30 18:00,218,121,203,3,3
2018-06-30 19:00,60,38,75,0,0
2018-06-30 20:00,15,4,1,0,0
2018-06-30 21:00,0,0,0,0,0
2018-06-30 22:00,0,0,0,0,0
2018-06-30 23:00,0,0,0,0,0
2018-07-01 0:00,0,0,0,0,0
2018-07-01 1:00,0,0,0,0,0
2018-07-01 2:00,0,0,0,0,0
2018-07-01 3:00,0,0,0,0,0
2018-07-01 4:00,0,0,0,0,0
2018-07-01 5:00,0,0,0,0,0
2018-07-01 6:00,0,0,0,0,0
2018-07-01 7:00,4,1,0,0,0
2018-07-01 8:00,15,8,8,10,10
2018-07-01 9:00,5,1,0,46,46
2018-07-01 10:00,5,1,0,107,107
2018-07-01 11:00,7,3,0,235,235
2018-07-01 12:00,13,5,0,234,234
2018-07-01 13:00,23,12,11,301,301
2018-07-01 14:00,13,8,9,272,272
2018-07-01 15:00,64,42,68,278,278
2018-07-01 16:00,24,11,8,139,139
2018-07-01 17:00,10,4,0,103,103
2018-07-01 18:00,11,4,0,59,59
2018-07-01 19:00,0,0,0,11,11
2018-07-01 20:00,0,0,0,0,0
2018-07-01 21:00,0,0,0,0,0
2018-07-01 22:00,0,0,0,0,0
2018-07-01 23:00,0,0,0,0,0
2018-07-02 0:00,0,0,0,0,0
2018-07-02 1:00,0,0,0,0,0
2018-07-02 2:00,0,0,0,0,0
2018-07-02 3:00,0,0,0,0,0
2018-07-02 4:00,0,0,0,0,0
2018-07-02 5:00,0,0,0,0,0
2018-07-02 6:00,0,0,0,0,0
2018-07-02 7:00,3,1,0,10,10
2018-07-02 8:00,19,12,15,72,72
2018-07-02 9:00,48,28,45,98,98
2018-07-02 10:00,47,30,46,90,90
2018-07-02 11:00,40,24,45,132,132
2018-07-02 12:00,171,132,257,164,164
2018-07-02 13:00,248,139,223,212,212
2018-07-02 14:00,357,297,530,212,212
2018-07-02 15:00,333,163,271,269,269
2018-07-02 16:00,133,79,143,154,154
2018-07-02 17:00,140,97,184,101,101
2018-07-02 18:00,88,37,55,67,67
2018-07-02 19:00,0,0,0,18,18
2018-07-02 20:00,0,0,0,0,0
2018-07-02 21:00,0,0,0,0,0
2018-07-02 22:00,0,0,0,0,0
2018-07-02 23:00,0,0,0,0,0
2018-07-03 0:00,0,0,0,0,0
2018-07-03 1:00,0,0,0,0,0
2018-07-03 2:00,0,0,0,0,0
2018-07-03 3:00,0,0,0,0,0
2018-07-03 4:00,0,0,0,0,0
2018-07-03 5:00,0,0,0,0,0
2018-07-03 6:00,0,0,0,0,0
2018-07-03 7:00,23,22,27,4,4
2018-07-03 8:00,115,94,128,32,32
2018-07-03 9:00,206,162,230,54,54
2018-07-03 10:00,339,252,419,48,48
2018-07-03 11:00,457,312,536,49,49
2018-07-03 12:00,519,353,584,45,45
2018-07-03 13:00,546,348,612,26,26
2018-07-03 14:00,620,383,688,29,29
2018-07-03 15:00,560,338,578,10,10
2018-07-03 16:00,515,298,515,16,16
2018-07-03 17:00,422,261,459,7,7
2018-07-03 18:00,209,106,207,8,8
2018-07-03 19:00,59,24,42,6,6
2018-07-03 20:00,16,4,7,0,0
2018-07-03 21:00,0,0,0,0,0
2018-07-03 22:00,0,0,0,0,0
2018-07-03 23:00,0,0,0,0,0
2018-07-04 0:00,0,0,0,0,0
2018-07-04 1:00,0,0,0,0,0
2018-07-04 2:00,0,0,0,0,0
2018-07-04 3:00,0,0,0,0,0
2018-07-04 4:00,0,0,0,0,0
2018-07-04 5:00,0,0,0,0,0
2018-07-04 6:00,1,0,0,0,0
2018-07-04 7:00,16,13,0,6,6
2018-07-04 8:00,61,62,53,59,59
2018-07-04 9:00,179,153,210,160,160
2018-07-04 10:00,322,250,420,228,228
2018-07-04 11:00,453,304,515,255,255
2018-07-04 12:00,540,371,647,322,322
2018-07-04 13:00,606,404,698,310,310
2018-07-04 14:00,607,398,693,201,201
2018-07-04 15:00,540,330,579,145,145
2018-07-04 16:00,509,336,590,156,156
2018-07-04 17:00,387,239,420,79,79
2018-07-04 18:00,233,125,227,18,18
2018-07-04 19:00,100,46,90,5,5
2018-07-04 20:00,7,2,0,0,0
2018-07-04 21:00,0,0,0,0,0
2018-07-04 22:00,0,0,0,0,0
2018-07-04 23:00,0,0,0,0,0
2018-07-05 0:00,0,0,0,0,0
2018-07-05 1:00,0,0,0,0,0
2018-07-05 2:00,0,0,0,0,0
2018-07-05 3:00,0,0,0,0,0
2018-07-05 4:00,0,0,0,0,0
2018-07-05 5:00,0,0,0,0,0
2018-07-05 6:00,0,0,0,0,0
2018-07-05 7:00,1,0,0,0,0
2018-07-05 8:00,18,26,40,5,5
2018-07-05 9:00,189,132,208,27,27
2018-07-05 10:00,141,81,148,62,62
2018-07-05 11:00,220,132,243,68,68
2018-07-05 12:00,330,240,415,52,52
2018-07-05 13:00,646,380,737,88,88
2018-07-05 14:00,638,340,704,85,85
2018-07-05 15:00,606,393,673,185,185
2018-07-05 16:00,531,334,582,159,159
2018-07-05 17:00,424,178,459,86,86
2018-07-05 18:00,284,162,305,35,35
2018-07-05 19:00,136,65,133,7,7
2018-07-05 20:00,27,8,16,0,0
2018-07-05 21:00,0,0,0,0,0
2018-07-05 22:00,0,0,0,0,0
2018-07-05 23:00,0,0,0,0,0
2018-07-06 0:00,0,0,0,0,0
2018-07-06 1:00,0,0,0,0,0
2018-07-06 2:00,0,0,0,0,0
2018-07-06 3:00,0,0,0,0,0
2018-07-06 4:00,0,0,0,0,0
2018-07-06 5:00,0,0,0,0,0
2018-07-06 6:00,0,0,0,0,0
2018-07-06 7:00,12,11,15,0,0
2018-07-06 8:00,50,32,59,8,8
2018-07-06 9:00,113,83,147,17,17
2018-07-06 10:00,212,170,278,7,7
2018-07-06 11:00,364,238,409,20,20
2018-07-06 12:00,468,306,540,25,25
2018-07-06 13:00,597,369,631,59,59
2018-07-06 14:00,464,302,503,62,62
2018-07-06 15:00,432,268,464,53,53
2018-07-06 16:00,361,248,432,23,23
2018-07-06 17:00,360,205,374,12,12
2018-07-06 18:00,201,106,192,17,17
2018-07-06 19:00,51,25,49,3,3
2018-07-06 20:00,2,0,0,0,0
2018-07-06 21:00,0,0,0,0,0
2018-07-06 22:00,0,0,0,0,0
2018-07-06 23:00,0,0,0,0,0
2018-07-07 0:00,0,0,0,0,0
2018-07-07 1:00,0,0,0,0,0
2018-07-07 2:00,0,0,0,0,0
2018-07-07 3:00,0,0,0,0,0
2018-07-07 4:00,0,0,0,0,0
2018-07-07 5:00,0,0,0,0,0
2018-07-07 6:00,0,0,0,0,0
2018-07-07 7:00,19,14,22,7,7
2018-07-07 8:00,56,48,55,23,23
2018-07-07 9:00,184,157,211,64,64
2018-07-07 10:00,347,262,430,94,94
2018-07-07 11:00,486,339,569,66,66
2018-07-07 12:00,580,384,655,177,177
2018-07-07 13:00,589,386,682,217,217
2018-07-07 14:00,551,348,609,188,188
2018-07-07 15:00,605,390,680,144,144
2018-07-07 16:00,503,291,505,86,86
2018-07-07 17:00,208,121,212,53,53
2018-07-07 18:00,152,87,163,24,24
2018-07-07 19:00,97,52,102,8,8
2018-07-07 20:00,12,3,2,0,0
2018-07-07 21:00,0,0,0,0,0
2018-07-07 22:00,0,0,0,0,0
2018-07-07 23:00,0,0,0,0,0
2018-07-08 0:00,0,0,0,0,0
2018-07-08 1:00,0,0,0,0,0
2018-07-08 2:00,0,0,0,0,0
2018-07-08 3:00,0,0,0,0,0
2018-07-08 4:00,0,0,0,0,0
2018-07-08 5:00,0,0,0,0,0
2018-07-08 6:00,0,0,0,1,1
2018-07-08 7:00,8,8,0,15,15
2018-07-08 8:00,51,56,39,23,23
2018-07-08 9:00,208,171,247,64,64
2018-07-08 10:00,273,184,302,75,75
2018-07-08 11:00,449,320,546,89,89
2018-07-08 12:00,506,337,577,88,88
2018-07-08 13:00,621,408,705,87,87
2018-07-08 14:00,641,416,726,67,67
2018-07-08 15:00,560,337,582,57,57
2018-07-08 16:00,422,269,489,42,42
2018-07-08 17:00,442,269,475,26,26
2018-07-08 18:00,197,97,180,19,19
2018-07-08 19:00,42,19,35,1,1
2018-07-08 20:00,8,3,0,0,0
2018-07-08 21:00,0,0,0,0,0
2018-07-08 22:00,0,0,0,0,0
2018-07-08 23:00,0,0,0,0,0
2018-07-09 0:00,0,0,0,0,0
2018-07-09 1:00,0,0,0,0,0
2018-07-09 2:00,0,0,0,0,0
2018-07-09 3:00,0,0,0,0,0
2018-07-09 4:00,0,0,0,0,0
2018-07-09 5:00,0,0,0,0,0
2018-07-09 6:00,0,0,0,0,0
2018-07-09 7:00,0,0,0,2,2
2018-07-09 8:00,34,23,43,9,9
2018-07-09 9:00,55,38,69,19,19
2018-07-09 10:00,65,38,65,39,39
2018-07-09 11:00,48,28,54,45,45
2018-07-09 12:00,46,26,53,77,77
2018-07-09 13:00,40,22,38,73,73
2018-07-09 14:00,49,31,59,43,43
2018-07-09 15:00,62,37,72,72,72
2018-07-09 16:00,73,38,78,85,85
2018-07-09 17:00,62,33,67,54,54
2018-07-09 18:00,30,9,20,28,28
2018-07-09 19:00,2,0,0,2,2
2018-07-09 20:00,0,0,0,0,0
2018-07-09 21:00,0,0,0,0,0
2018-07-09 22:00,0,0,0,0,0
2018-07-09 23:00,0,0,0,0,0
2018-07-10 0:00,0,0,0,0,0
2018-07-10 1:00,0,0,0,0,0
2018-07-10 2:00,0,0,0,0,0
2018-07-10 3:00,0,0,0,0,0
2018-07-10 4:00,0,0,0,0,0
2018-07-10 5:00,0,0,0,0,0
2018-07-10 6:00,1,0,0,0,0
2018-07-10 7:00,14,13,20,6,6
2018-07-10 8:00,84,61,101,40,40
2018-07-10 9:00,82,51,89,75,75
2018-07-10 10:00,126,96,162,142,142
2018-07-10 11:00,166,105,172,231,231
2018-07-10 12:00,102,77,134,326,326
2018-07-10 13:00,137,82,137,316,316
2018-07-10 14:00,66,45,79,322,322
2018-07-10 15:00,138,93,162,199,199
2018-07-10 16:00,73,42,78,163,163
2018-07-10 17:00,50,36,72,117,117
2018-07-10 18:00,73,41,71,98,98
2018-07-10 19:00,21,10,14,26,26
2018-07-10 20:00,1,0,0,1,1
2018-07-10 21:00,0,0,0,0,0
2018-07-10 22:00,0,0,0,0,0
2018-07-10 23:00,0,0,0,0,0
2018-07-11 0:00,0,0,0,0,0
2018-07-11 1:00,0,0,0,0,0
2018-07-11 2:00,0,0,0,0,0
2018-07-11 3:00,0,0,0,0,0
2018-07-11 4:00,0,0,0,0,0
2018-07-11 5:00,0,0,0,0,0
2018-07-11 6:00,0,0,0,0,0
2018-07-11 7:00,7,5,0,14,14
2018-07-11 8:00,32,25,41,100,100
2018-07-11 9:00,132,99,166,126,126
2018-07-11 10:00,228,168,299,232,232
2018-07-11 11:00,363,238,394,217,217
2018-07-11 12:00,250,152,250,300,300
2018-07-11 13:00,205,130,290,233,233
2018-07-11 14:00,384,242,434,137,137
2018-07-11 15:00,383,236,431,190,190
2018-07-11 16:00,315,201,337,173,173
2018-07-11 17:00,350,221,396,172,172
2018-07-11 18:00,229,119,212,96,96
2018-07-11 19:00,104,52,97,24,24
2018-07-11 20:00,8,1,0,1,1
2018-07-11 21:00,0,0,0,0,0
2018-07-11 22:00,0,0,0,0,0
2018-07-11 23:00,0,0,0,0,0
2018-07-12 0:00,0,0,0,0,0
2018-07-12 1:00,0,0,0,0,0
2018-07-12 2:00,0,0,0,0,0
2018-07-12 3:00,0,0,0,0,0
2018-07-12 4:00,0,0,0,0,0
2018-07-12 5:00,0,0,0,0,0
2018-07-12 6:00,0,0,0,0,0
2018-07-12 7:00,24,23,30,17,17
2018-07-12 8:00,80,60,97,78,78
2018-07-12 9:00,129,85,143,179,179
2018-07-12 10:00,183,128,245,225,225
2018-07-12 11:00,287,162,312,230,230
2018-07-12 12:00,291,193,318,294,294
2018-07-12 13:00,206,143,246,298,298
2018-07-12 14:00,257,182,272,266,266
2018-07-12 15:00,303,240,350,252,252
2018-07-12 16:00,453,304,539,210,210
2018-07-12 17:00,446,288,488,154,154
2018-07-12 18:00,283,173,308,73,73
2018-07-12 19:00,125,58,118,24,24
2018-07-12 20:00,11,2,2,2,2
2018-07-12 21:00,0,0,0,0,0
2018-07-12 22:00,0,0,0,0,0
2018-07-12 23:00,0,0,0,0,0
2018-07-13 0:00,0,0,0,0,0
2018-07-13 1:00,0,0,0,0,0
2018-07-13 2:00,0,0,0,0,0
2018-07-13 3:00,0,0,0,0,0
2018-07-13 4:00,0,0,0,0,0
2018-07-13 5:00,0,0,0,0,0
2018-07-13 6:00,0,0,0,1,1
2018-07-13 7:00,4,3,0,19,19
2018-07-13 8:00,83,79,104,71,71
2018-07-13 9:00,107,69,110,157,157
2018-07-13 10:00,175,151,256,185,185
2018-07-13 11:00,295,200,313,240,240
2018-07-13 12:00,436,318,499,311,311
2018-07-13 13:00,420,219,440,306,306
2018-07-13 14:00,508,352,625,259,259
2018-07-13 15:00,468,306,561,243,243
2018-07-13 16:00,528,210,580,203,203
2018-07-13 17:00,473,256,512,143,143
2018-07-13 18:00,311,170,317,70,70
2018-07-13 19:00,121,56,114,19,19
2018-07-13 20:00,10,2,2,0,0
2018-07-13 21:00,0,0,0,0,0
2018-07-13 22:00,0,0,0,0,0
2018-07-13 23:00,0,0,0,0,0
2018-07-14 0:00,0,0,0,0,0
2018-07-14 1:00,0,0,0,0,0
2018-07-14 2:00,0,0,0,0,0
2018-07-14 3:00,0,0,0,0,0
2018-07-14 4:00,0,0,0,0,0
2018-07-14 5:00,0,0,0,0,0
2018-07-14 6:00,0,0,0,0,0
2018-07-14 7:00,8,6,4,22,22
2018-07-14 8:00,61,46,74,75,75
2018-07-14 9:00,104,82,129,160,160
2018-07-14 10:00,232,191,323,224,224
2018-07-14 11:00,406,306,471,269,269
2018-07-14 12:00,518,375,576,308,308
2018-07-14 13:00,413,303,504,286,286
2018-07-14 14:00,625,421,707,261,261
2018-07-14 15:00,599,399,672,240,240
2018-07-14 16:00,539,355,600,195,195
2018-07-14 17:00,431,278,476,123,123
2018-07-14 18:00,290,175,308,67,67
2018-07-14 19:00,123,52,117,19,19
2018-07-14 20:00,9,1,2,0,0
2018-07-14 21:00,0,0,0,0,0
2018-07-14 22:00,0,0,0,0,0
2018-07-14 23:00,0,0,0,0,0
2018-07-15 0:00,0,0,0,0,0
2018-07-15 1:00,0,0,0,0,0
2018-07-15 2:00,0,0,0,0,0
2018-07-15 3:00,0,0,0,0,0
2018-07-15 4:00,0,0,0,0,0
2018-07-15 5:00,0,0,0,0,0
2018-07-15 6:00,0,0,0,0,0
2018-07-15 7:00,11,9,0,19,19
2018-07-15 8:00,41,29,54,74,74
2018-07-15 9:00,100,74,136,158,158
2018-07-15 10:00,288,249,387,228,228
2018-07-15 11:00,468,341,552,276,276
2018-07-15 12:00,559,393,647,311,311
2018-07-15 13:00,603,420,692,274,274
2018-07-15 14:00,612,420,696,261,261
2018-07-15 15:00,598,392,667,240,240
2018-07-15 16:00,540,349,595,200,200
2018-07-15 17:00,438,281,478,138,138
2018-07-15 18:00,295,173,308,66,66
2018-07-15 19:00,125,55,119,17,17
2018-07-15 20:00,11,2,3,0,0
2018-07-15 21:00,0,0,0,0,0
2018-07-15 22:00,0,0,0,0,0
2018-07-15 23:00,0,0,0,0,0
2018-07-16 0:00,0,0,0,0,0
2018-07-16 1:00,0,0,0,0,0
2018-07-16 2:00,0,0,0,0,0
2018-07-16 3:00,0,0,0,0,0
2018-07-16 4:00,0,0,0,0,0
2018-07-16 5:00,0,0,0,0,0
2018-07-16 6:00,0,0,0,0,0
2018-07-16 7:00,16,17,2,20,20
2018-07-16 8:00,79,64,57,70,70
2018-07-16 9:00,180,155,204,147,147
2018-07-16 10:00,326,232,383,217,217
2018-07-16 11:00,464,339,546,268,268
2018-07-16 12:00,557,394,641,308,308
2018-07-16 13:00,603,415,683,313,313
2018-07-16 14:00,607,417,683,252,252
2018-07-16 15:00,591,388,656,239,239
2018-07-16 16:00,533,346,585,195,195
2018-07-16 17:00,426,269,464,133,133
2018-07-16 18:00,279,163,294,66,66
2018-07-16 19:00,108,47,103,19,19
2018-07-16 20:00,10,2,3,1,1
2018-07-16 21:00,0,0,0,0,0
2018-07-16 22:00,0,0,0,0,0
2018-07-16 23:00,0,0,0,0,0
2018-07-17 0:00,0,0,0,0,0
2018-07-17 1:00,0,0,0,0,0
2018-07-17 2:00,0,0,0,0,0
2018-07-17 3:00,0,0,0,0,0
2018-07-17 4:00,0,0,0,0,0
2018-07-17 5:00,0,0,0,0,0
2018-07-17 6:00,0,0,0,0,0
2018-07-17 7:00,11,12,0,19,19
2018-07-17 8:00,54,59,58,72,72
2018-07-17 9:00,149,112,170,150,150
2018-07-17 10:00,200,174,244,221,221
2018-07-17 11:00,419,330,524,268,268
2018-07-17 12:00,558,394,639,314,314
2018-07-17 13:00,603,414,686,304,304
2018-07-17 14:00,616,413,693,273,273
2018-07-17 15:00,599,380,661,246,246
2018-07-17 16:00,536,319,586,202,202
2018-07-17 17:00,421,260,459,136,136
2018-07-17 18:00,279,156,292,65,65
2018-07-17 19:00,113,53,109,18,18
2018-07-17 20:00,11,2,3,1,1
2018-07-17 21:00,0,0,0,0,0
2018-07-17 22:00,0,0,0,0,0
2018-07-17 23:00,0,0,0,0,0
